date,state,fips,cases,deaths,"Case/10,000","Death/10,000",Region
2020-04-02,South Carolina,45,1554,31,3.018229406410999,0.06020920952299934,Southeast
2020-04-02,Tennessee,47,2868,32,4.199629413454687,0.046857789829340996,Southeast
2020-04-02,Virginia,51,1706,18,1.998706815601957,0.021088348581966718,Southeast
2020-04-02,West Virginia,54,217,2,1.2108381734310858,0.011159798833466229,Southeast
2020-04-03,Alabama,1,1535,38,3.1306181594208664,0.07750064498892047,Southeast
2020-04-03,Arkansas,5,738,12,2.445486850703359,0.03976401383257495,Southeast
2020-04-03,Florida,12,10260,169,4.777039592206571,0.07868612973517647,Southeast
2020-04-03,Georgia,13,5967,198,5.62000779285143,0.1864859297778755,Southeast
2020-04-03,Kentucky,21,762,34,1.7055858832998745,0.07610225726009939,Southeast
2020-04-03,Louisiana,22,10299,370,22.15413287833361,0.7959053466339873,Southeast
2020-04-03,Mississippi,28,1358,29,4.5629435891818595,0.0974413579427643,Southeast
2020-04-03,North Carolina,37,2093,23,1.9955980520369594,0.02192964892348307,Southeast
2020-04-03,South Carolina,45,1700,34,3.3017953609386734,0.06603590721877346,Southeast
2020-04-03,Tennessee,47,3032,38,4.439775586330059,0.055643625422342434,Southeast
2020-04-03,Virginia,51,2011,46,2.3560371665741706,0.053892446376137174,Southeast
2020-04-03,West Virginia,54,242,2,1.3503356588494135,0.011159798833466229,Southeast
2020-04-04,Alabama,1,1632,44,3.3284487532083737,0.0897375889345395,Southeast
2020-04-04,Arkansas,5,743,14,2.4620551898002656,0.04639134947133744,Southeast
2020-04-04,Florida,12,11537,194,5.371608750027994,0.09032608975517299,Southeast
2020-04-04,Georgia,13,6383,208,6.011816615011006,0.1959044110797884,Southeast
2020-04-04,Kentucky,21,909,40,2.0346162308655984,0.0895320673648228,Southeast
2020-04-04,Louisiana,22,12500,412,26.88869414304011,0.886251358954602,Southeast
2020-04-04,Mississippi,28,1455,35,4.888868131266277,0.11760163889643967,Southeast
2020-04-04,North Carolina,37,2402,30,2.2902181180089713,0.02860388990019531,Southeast
2020-04-04,South Carolina,45,1917,40,3.7232598275996684,0.07768930261032173,Southeast
2020-04-04,Tennessee,47,3265,47,4.780958868524949,0.0688223788118446,Southeast
2020-04-04,Virginia,51,2408,52,2.8211524102986587,0.06092189590345941,Southeast
2020-04-04,West Virginia,54,282,2,1.573531635518738,0.011159798833466229,Southeast
2020-04-05,Alabama,1,1840,45,3.7526628099898334,0.09177707959214267,Southeast
2020-04-05,Arkansas,5,853,16,2.8265586499322026,0.05301868511009993,Southeast
2020-04-05,Florida,12,12342,220,5.746415462671882,0.10243164817596936,Southeast
2020-04-05,Georgia,13,6742,219,6.34994009374968,0.20626474051189259,Southeast
